preprocessed_review,sentiment
['bad horrible customer service smelly loud booked stay month prior actual date stay telephone portion excellent honeymoon returning cruise called and confirmed night stay week no prior advised preassigned hotel room nt matter read night stay horrible night nt feel safe staying security pace check floor evening line day safety bathroom mildew mold growing tub wall paint chipping away hotel room hallway thoughout hotel smelly evening approximately desk personnel called room advised needed check planning check time advised reserved room night month prior desk person insisted reserved evening consulted manager confirmed night stay manager contacted advised needed pack leave advised stay late provide type comp sister hotel hotel of miami booked called believe manager advised nt matter needed leave street security police left gladly stay hotel need bulldozed business bad ending wonderful honeymoon thanks lot home casablanca horrible staff'],-1
terrible food service start gilfriend went week th april tell expecting star resort tell maximum food food terrible want sick week place use tap water drink way potable glass dirty rinse nonpotable water pina collada try resto la carte want eat exact buffet way end week scare eat lost pound want diet diarea vomiting way gobeach beach great like paradise nothing say clean problem chair available service service badi wonder conflict staff owner someting going ask drink buffet table ask glass knife ect table dirty like said ask remind star resort ha ha haroom average nothing exept buiding resort construction lot noise wake animation bad travel lot south badconclusion dont reed review going tought person exagerate tell regret food service star everybody spoke sick warn,-1
whatch cause screw ya place dump husband paid roomin advance day room nt cleaned day left office extra trash bag stop cleaning lady outside smoking clean towel oh smoker suggest leave cigarette butt ground outside tried right thing garbage inside room instead debited account room smelled like cigarette talked manager day later said basically bad there nothing smelled like cleaning lady smoked room word basically people stay worker money huh stay nt suggest stay,-1
['worst ruin hotel vibrant city stayed night around dec hotel and terrible took nearly hour checkin room readyonce room cramped hotel damp smell raw sewage leaking toilet disturb door open make no difference came knocking morning avoid people want make wonderful city better place of stay cancelled got cancellation fee at contract hour arriving'],0
potential great standard service let badly stayed ocean sand affected lazy incompetent management staff willing badly organised service buffet hopeless getting la carte restaurant poor saw confrontation staff guest need proper reservation day nt phone housekeeping towel room despite raising problem tour company choicesignature rep guest service houskeeping manager stress frustration week week holiday asked moved hotel relocated nd week gran bahia principe punta cana hotel stayed enjoyed excellent service happy efficent staff turn finally relax enjoy remainder holiday ok bowling alley hassle timeshare shark plenty large allinclusive resort dom rep mexico east west cuba ocean sandblue recommend know reviewer happy speak,-1
['average place was average stay stayed wait hotel night windows close galleria mall met friend day soon opened door executive member floor smelled mildew with carpet of damp wall obvious water water damage room asked change room night bar decided better stay paid room used holiday inn point complained for located highway nt notice noise basic nofrills holiday inn'],-1
disappointed time year rd time ritz carltonwe brought friend hotel used favourite hotel baly probably best hotel stayed farwe spent day hotel including new year evethis time totaly disappointed hotel overcrouded que table breakfast morning day sunbeds ocupied build new swimming poolthere restaurant reserve table probably day advance evening couldt table ordered room service ask room cleaner come later come day chance time massage nt book day advance internet business center dead slow earthquake taiwan charged hour,0
good bad good location block pike place marketshuttle service take visitor locationsclose shopping lot eating establishmentshuge room bedroom suite kitchen door opened small concrete patiogreat breafast buffet included cheese omelet sausage make waffle cereal milk fruit juice pastry yogurt oatmeal door convention centercomfy bed clean bathroomthe bad reservation said room jetted tub inquired nt said primary reason chose hotel downtown seattle option reservation ca nt deliver reservation month prior hotel websitewe requested quiet room fourth floor facing boren street hill really floor traffic window insulated traffic noise horrible sound sleeper used type thing problem sure request room face inner courtyard outdoor pool room showing wear nt shabby category mold door track outside patio,-1
booked break holiday travel firm told hotel vacancy arrived check fine got second floor couple builder working lift laid plank wood cabling plastic pipe right nt offer struggled past suitcase good start reached room looked ok glance entering bathroom disgusting dried blood wall bath filthy cleaned dobreakfast morning nothing write home limited choicewe great time city returned hotel arrived home wrote travel company let know life complained holiday negative view trip advisor yes hotel really bad,-1
['disgusting sounds st room rude authorities staff booked it hotel early night toilets st room ready stain bed previous night... activity stinking out rubbish the informed staff rude police condescending basic breakfast recommend hotel anybody'],-1
silly policy child tried book hotel family adult small child year old insisted room law prevented allowing people child room pointed recently stayed westin hotel spain room tracked said nt spanish law westin policy hotel insurance policy figured scam make parent forkout additional room imagine putting small kid seperate room worse sleep room princely sum expected pay palace took business parent avoid unless williing spend lot money,-1
['terrible customer service stayed time location used cheap room room course name tiny bathroom closet main room dry shower bruise bumping bathroom wall bed was terrible sink straight like sleeping hammock heat donce winter ask portable heater hassle itbut far out worst staff know nothing hotel hospitality services supposed work follow police incapable deviating greeted offered upgrade time ask hour late checkout flatly refused by worse lie face tell fully booked day room available hour timec cancel policy try enforce hour datec hour policy spent hour phone talking contact different numbers canceled lunch reservation fully booked date easily twice rate reservedthey met donce understand hotel customer service filled time general manager formc requested contacted donce think gm stay nearby hotel upgrade late checkout nicer room cheaper rate'],-1
night turned wanted home let start saying punta cana beautiful place street resorti sorry say thing good trip punta cana girlfriend paid beachfront room clear view ocean sent room hotel little garden area glimpse beach ocean felt like staying quality inn food day got pm hungry buffet opened decided lunchthis day excited ready great timethe moment stepped buffet area knew trip doomedi str fruit line grab slice watermelon bird come crawling mouthful melon bird constantly time buffet opennone staff attempted bird away cheese goat cheese smelled like zoo hamburger horrible nt think real beef staff little restaurant left pool horriblemy girlfriend ordered burger delivered delivered str lap waitress actually dropped plate table hard burger flew landed lapthe beach beautiful way people relaxing trip staff horrible went walking beach nd day visited little shop beach looking turned headed chair way gentleman ran asking come shop come shop replied return later replied exact word black whitethat sent girlfriend tear humiliated lifethis man knowing aunt mixed kid service terrible speak english wouldnt advise going bar restuarant try ordering staff didnt understand word saying orderedthey drink wrong thinga jim beam coke isnt blue color trip resort horrible guide vacation express outstandingafter bird smell rude staff thing jose vacation express helped flight home day earlier scheduled departure time oh forgotdo touch picture close monkey guy walk beach gf recieved nasy rashscab type thing neck day took picture monkey shoulder,0
['big disappointment vacation began june th july husband teenage daughter say complain check review written set vacation ignored favorable review knowing people able paid attention hotel picture internet hotel run neglected let say foul odor time long figure sewer waste disposal truck outside tower emptied waste hotel hr time walk the hotel garden tower literaly feces ground accidently fallen hose truck rain bucket cathing water ceiling lobby morning bellman running mouse lobby catch bucket using bellman decided pound death bucket problem pool hotel place family resturants expensive hotel location place walk eat hallway vacummed time everytime walk wait elevator floor ashtray fallen trash remained floor day left food tray outside hotel room stayed for day room neglected ac work cold stayed way soo cold condensation time window room clammy hot electrical outlet maid work bathroom was loose time try use hair dryer blew fuse shut air line conditioning tv lose electricals offon floorroom rush time beach lot smaller appeared picture nt photo construction going down street hotel believe hotel suffered neglect at business hotel wall filthy think hilton home wonder time hilton corporation inspected hotel understand beautiful hotel day anymore'],-1
['rude desk call manager to place ridiculous hotel smell old dirt from customer service call rude said hotel airport maid reported and given room bedbug room complained lady best desk asked speak name management rude told girl nothing change room nice fancy job bite'],-1
['disasterous unprofessional hospitality attitude hotel staff paid advance reservation plan night stay hotel arrival informed change resversation decisions exist hotel check duty managress assured access booked hotel similar star rating varies locally in event booked hotel lower star rating compensation attitude feel let hotel management dishonest recomend hotel business reason'],-1
left hotel sick awakened ill heavy sewer smell room rest hotel okay wife throwing run dehydrated achespainsthe hotel think nothing wrong literally denied boarding head dfw condition begged begged able convince captain flythe hilton answer complaint refund stay medical bill pay best hotel speak english save hassle heard marriott place stay booked sheration great,-1
['say dump worst nastiest it place stayed shut didnt clean sheet old place looked cleaned roach size rat electric didnt work lot place new phone didnt work furniture busted going ive said place going make guess house like decent guy crew new light furniture that god goodness sake need a redone way'],-1
beware francois er arrogant staff broken ac shaking loud room husband chose paris honeymoon stayed francois er biggest mistake website francois er good beware hospitality therethis hotel worst stayed regretabbly honeymoonday one asked shuttle service airport exists sent cab flight late hour hotel insisted pay cab driver euro waiting airport asked wait management arrogant man wasirwasim insisted pay entire right held liable course welcome drink offered night one jetlagged went sleep room givenwe woken loud banging noisesapparently construction going building room kept shaking noise loud wall shook apparently renovation attached building day complained told overbooked room evening vacancy wait night room finally ac working complained said nothing wait till morning fix room broken ac cant moved star hotel ac dont work nothing finally ac began working early dawnday welcome drink day wasirwasim decided magnanimously glass champagne welcome drink make sleepless night endure huge favorand honeymoon beware unless want treated disdain arrogance motel hospitable called boutique hotel pay far check better hotel neighborhood,-1
['yuck currently stayed hotel night on earlier month stayed number renaissance hotel state europe happy read review surprised mixed report felt worth risk trying use remaining marriott point free stay category hotel bad shocked room straight earlier worn carpet worn furniture ancient bathroom satisfactory mood different destination hotel thought tried use internet sorry use suck hotel hour work shift online transfer file slower old fashioned modem remember spent hour use phone internet dept just kept claiming people hotel sharing file overloading network make slightly better took night file transfer hotel comparison work day no earlier westin canada resort hour totally unacceptable tried luck wireless neighboring resorts hotel instead absolutely way convinced return hotel'],-1
thought hotelwas ok week trip california nevada picked hotel based entirely trip adviosr review disappointed withperhaps expecting reason like hotel small boutique type hotel attention breakfast included etcwhen checked fairly hard sell upgrade largerbetter room felt uncomforatble decliningall saw hotel literally walking room contact hotel allalthough area tacky like situated stay area againour deluxe bay view room overlooked hotel thought misleading lean window bit bay view room acurately overlooked park sideso nothing wrong complain average experience,-1
['noisy handy hotel good location shopping dining lot bar cafe meter locked away entrance problem cooking lot noise outside come window car whistle crazy impatient spanish driver honking horn hour nightearly morning im sure driver staying hotel lot inconsiderate guest shouting outside room room good access spacious equipped expect hotel impressed with poor state bathroom dirty loose floor tile rot on door frame bath plug mirror fallen time desk toilet seat loose area general hall need mentioned bathroom problem hotel staff staying night better thing madrid fab'],-1
['nt recommend stayed hotel end 21 january 2006 plus location excellent staff experience helpful downside room extremely small dark dingy asked change room hotel fully fully booked unfortunately never managed catch scabies that highly recorded unpleasant stayed hotel to say that worst definitely bad stay hotel'],0
['terrible location acceptable service hotel acceptable place location terrible terrible timing certainly located fine stone throw away sheep hotel the window way train station walk deserted street approximately mile hotel rv trailer wooded park walk take per minute option bus crew run block cab company come train station train ferry station minute ride centraal station hotel centrally located hotel service phone acceptable breakfast served morning consisting some egg bread assorted meat cheese hotel room clean hotel ground stay location terrible far unsafe train bus station'],-1
['bad hotel family vacation recommend pay hotel family stay bad thing fridge free microwave clock paid internet connectivity paidinconvenient public parking paid breakfast worst pool small life guardslife jacket kid saunahot tub room setup contemporary furniture low living quality carpet dirty towels courtsey newspaper show day stay marriott stayed flat screen tv reason hotel nt hotel conveniently located the heart in hollywood inconvenient family stay recommend price points pay hotel'],-1
['absolutely hated place really grotty place stay decided website position hotel boutique hotel understand mean small intimate degree luxury instead basically hostel turned hotel indication pay travelled locker store bag arrive check line heard thing place travelled locker cheap paid room thought good price point boutique return got tiny box room completely barren comfort dingy paint work rattly old window allowed noise george street penetrate bedside door lamp turn find light door stumble dark bed bring torch bathroom tiny scratchy towel toiletry piece soap glass shelf tiny sink angle rolled fell tiled floor seriously ick bad night lighting tv work desk have finished furnishing lift extremely slow usually stair best option immediately tried a place stay sydney completely booked saturday night stuck used earplug noise woke headache roar had ended checking heading home melbourne early nicelie clearly card believe possible charge night appalling travel accommodation recommend budget stay yha room price actually attractive looking decent hotel look'],0
bad far outweighs good understand china expected somethings different traveled developing country stayed various hotel room world sowe quite bit experience compare adventure againstthe hotel staff nice hotel manager helpful whenour luggage delayed hong kong called airline speak chinese breakfast good hotel location wonderful felt safe area hotel hotel secure lot asian traveler lot domestic chinese traveler western traveler therenow bad hotel room filthy maybe room filthy really disgusting mold bathroom aroundthe toilet near tub sink lightfixture dirty tub bathroom counter nt wiped el toothpaste dribble arrived drinkingglasses dirty dead bug smooshed wall ceiling counted dead bug splattered nt wiped away splatter got random bugbites night hotel particularly painful week later entire hotel funky smell got used daysother post say bed hard thought maybe poster used softer bed oh called bed seriousness ca nt jump bounceat sit say like sitting stone wall expectinga mattress sleep floor spa nice price ca nt beat prepared spend intended went spa twice time extra hidden fee medicine nt know got foot massage ask staff get testy demand youpay silly went second second time hit rental fee got massage room massage nt included price like spa jamming client furthermore additional price mentioned pamphlet charge questioning practice led clusterof angry people threatening manager yelling inchinese nt worth aggrevation fighting dollar drink water china problem grab big drinking water jug offered room pay dollar itwell expiration date drinking water passed month agoand seal water obviously broken call desk request new water jug went unheeded entire stay forced purchase expensive water lobby shop terrible inconvenience nonethelessour travel agent told got china course thishotel nt really considered star chinese received rating proximity local attraction ok hotel money probably awfully cheap honesty want rough china nt travel way camping expected star motel quality room room star late stay someplace late change plan roughing,-1
hated disappointed hotelwhen reservation month advance asked parking told able accommodate none arrive told park block away hotel pay day park room feel closet small thought cheap motel tile bathroom cracked sticking tv working went desk complain told person wait hour waiting decided plug bathroom outlet know worked apparently outlet tv operatingmy room elevator day night heard beeping noise elevatorthe staff unfriendly rude stay,-1
stay away conjure great expectation reality grim masquerade hotel belief room th floor jaded say old carpetting soiled wall covering electrical socket loose wall wash basin drained slowly say snail pace offensive snail toilet bowl flushed filled rim drained equally slowly obviously blockage antiquated airconditioning complete control came away hand adjusted room obviously dire need refurbishment redecorationthe overpriced buffet breakfast equivalent head worth glanceon positive good position swimming poolshowever hard pressed poorer stopover singapore,-1
lack good customer service requested room nonsmoking hotel ready promised waited lobby hour ready hour wait decided eat came room obviously smoking room air reaked cigarette smoke time nonsmoking room available hotel away street settle room facing noisy street room okay ambulance siren night long hotel near hospital motorcycle noise numerous barcelona arrived hotel hour traveling anxious room wash relax went eat ensuing problem hotel room ready getting requested room disappointing impossible prevent shower water splashing bathroom floor inadequate dangerous shower door room light work hotel card key slot wall actually use hard card like credit card light stay room avoid wasting money coffee machine lobby coffee tasted somewhat like sewer water hotel staff reimburse parking fee hotel cramped required numerous maneuver reverse turn forget parking car larger compact car,-1
time fiancx fx ä stayed night nikko bali immediately disappointed greeted poorly desk encountered problem room safety deposit box functionning airconditionning broken toilet overflowing asked room change took quite long evening asked dvd machine installed room waited bar supposed set immediately hour later got room sign dvd machine took minute able set minute replace needed remote control nt machine decor room outdated hardwood floor desperately need refinished scratch breakfast quite decent pool okay staff friendly compare hotelsresorts stayed nikko bali list friendliness customer service orientedi recommend westin wish stay nusa dua classier,-1
blah pricelined hotel sunday night beachfront nice lobby beautiful room awful closet broken light bathroom moved slightly better room guy desk good took caare right away place desperately need room upgraded lot potential worst wyndham stayed day parking bummer option like south beach,-1
taken ride asia expo instead airport wanted airport boarded van bound airport enquiring concierge driver confirmed van bound airport taken expo instead disembarking asked driver dropoff point airport answered affirmative asked expo site airport express train airportafter verbal confirmation convinced staff problem understanding english assumed heading expo passenger fact travelling luggagei unable access guest relationsasia accorhotelscom website lodge commentsling wongmalaysia,-1
['westin and v expedia booked expedia people requesting full room double bed arrived early for august room king size bed clerk told best add rollaway bed single room available booked company expedia who told expedia customer westin customer expedia who argued regardless booked hotel received info people arriving westin knowingly guest room sleep clerk apologetic reiterated expedia customer hotel now completely booked squeeze king small size bed person sleep vacant floor extremely upset expedia equally disappointed westin is knowingly putting people room capable sleeping'],0
gave away prepaid room confirmation phone call knew music festival new orleans booked prepaid room bookitcom called time ensure room saved late midnight arrival called week ahead day day checked confirm reservation adult child time staff said problem arrived midnight desk clerk said room double bed given away asked check upgrade available night said completely discovered room left double bedsafter spending minute desk sent room mattress boxsprings stored returned desk employee said room king size bed oh way hideabeds use work early sunday morning knew unacceptable instead assisting finding hotel employeemgr stated night left reserved hotel near airport immediately prepay room stay run hotel star stretch imagination desk staff lied person continually walked hotel fortunately american express removed charge immediately statement helping dispute charge,-1
['tourist hotel booked standard corner room hotel one disappointed moment walked hotel thing asked like upgrade larger superior room included breakfast view reading review lot extra room basic tiny frosted window later overlooked graveyard felt like prison cell area night asked room view moved corner room view graveyard problem breakfast expensive opted local spot worked air conditioning system extremely noisy bar apart stool cubbyhole reception area lounge facility relaxation only location bad easy view walking distance time square mtr frustrating nothing opened hour walking hong kong appreciated chair sit obviously stop pay first upgradei say hotel no perfect business person need take place sleep definitely try time'],-1
definitely stay excellent hotel check accomodating cooky time requested late check nt problem bad location view charlse cool room separate sitting room pullout couch stay sure,-1
overall recommend hotel young american boyfriend stayed pcp got hotel asked upgrade vip person dest hardly spoke english beg vip item cigar rum robe free massage dinner internet motorized watersports recieve voucher rd day attitude add got room regular double bed room vip ased changed told overbooked change day changed pm day vip room unkept appeared dirtier staying ground floor sliding door broken immediately checked door read review people robbed sliding door broken called room changed said send fix door went original room pm time wasted day situated waiter waitress bartender maid nice desk unhelpful especially problem food terrible sick day charge dollar immodium suggest bringing need money want change american dollar mac machine peso fron desk wont tell town airport change true casino change jipped motorized water sport said windy going away relax place nice say beautiful beach pool clean nt bother upgrading vip didnt use voucher prepared pay people expect tipped bring plenty overall place good family resort turn total ghosttown night nothing open alot read review nt want spoil vacation right entertainment food terrible desk help problem complain ignore attitude spread bring walking shoe let know fiasco vip like said desk bf lost vip bracelet went new woman counter told cost replace new bracelet plus pay vip room man dest told vip free charge problem room receiving voucher argued minute saying get free asked downgrade said charge resturaunt ate bar went drink charge threatened appauled threatened resort matter problem completely unnacceptable behavior want let know type service expect question comment welcome email resort suggest bother wasting time booked trip try make hopefully wont experience,-1
horrific awful appeared building site arrival general vagrant homeless people dog string living square near hotel party wifi wifi didnçé work hotel signal low asked reception person pressing button didnçé know wall appallingly slightly worrying hear talking german whilst youçéèe shower breakfast rubbish coffee hot water bean waved general std room terribly good fairly basic,-1
['strict warning dont call amstel botel partner booked late night stay hotel left night out hotel reached min ferry ride city buses station time want that come hotel amstel botel moored look like ship graveyard dumped way thier little apart only restaurantthe botel dated drab way luxurious described bedroom basic small wcshower carpet threadbare hole carpet curtainsthier smell people smoking weed sickthe breakfast poor presented amstel botel company suitable age class group location really feel punished way offered hotel think book'],-1
disappointed service therethe restaurant open breakfast sunwhen wanted lunch quick place grab bite eat siren galore idea town location inand staff extremely rude helpful advicepay little stay better town,0
['dazed confused read review tripadvisor call hoping me nice budget hotel paris visit contacted hotel directly room available decided ahead booking asked provide up bank card number including security code card information especially hotel small business chance fraud paramount anybody access information stored hotel book forever steal card information happens left hand right center security code told hotel booking regularly make reservation various hotel world has asked you provide level security as information secondly hotel accept visa debit card accept credit card credit card used visa debit year world problem whatsoever asked extremely surprised hotel monte carlo visa guarantee booking suggest transfer money western union way make interbank transfer add total alternatively hotel suggested night payment card work refundable live service london paris regularly month problem paris world experience confusing thankfully some hotel paris hassle potential guest'],-1
doublebooked couple month ago booked room view degli orafi night hotel website week june got email day ago hotel stating internet programming software mistakenly booked room twice offering different room longer view reading overbooking comment wondering truly booking error deciding accept room,-1
terrible terrible disappointing charge euro night stayed barcelona marathon booked month advance got darkest room possible vierw basement pretty air conditioning room sleep night enquired airconditioning said turn time late march unbelievable euro night temperature hot weekend night sweating form marathoni making sure irish runner hear hotel t air conditioning policy marathon decent refunded night accomodation againkathryn daly cork ireland,-1
soso experience great location hotel room big problem billing process sister split piece asked desk clerk midway night stay said yes changed mind swiping card told wait checked problem swiping card charged card checked charge card correct day later pending charge card talked desk clerk nt problem meantime sister hold card held charged night stay make sense wo nt stay,-1
shocked disappointed supposed celebration trip hotel nearly ruined vacation biggest issue unable towel washclothes despite repeated request housekeeping desk management day sheet changed received turn service room dirty courteously voiced concern received response hotel corporate great experience westin past real shocker,-1
unfair loss credit card holiday card used payment room staff unhelpful proceeded charge room refused let stay despite proof id waste make way airpost stay evening late,-1
['avoid cost stayed week october whilst business trip selected to hotel location booked accor asia website booked expensive garden room is specifically bundled internet accessi requested early checkin arriving overnight flight arrival room available told room available afternoon offered use swimming pool changing locked opened towel bed available checkin later asked pay stay booked flexible rate certain date discounted prepay rate queried prepayment told nonrefundable refused pay checkin girl said hotel policy guest pay advance room asked manager took minute appeared repeated hotel policy showed accor reservation booking term said hotel belonged with different company different term accor group novotel accor novotel eventually argument offered pay advance night pay balance checkoutthe garden room ok inside wonderful view traffic intersection outside hotel couple tree street high wall queried desk claimed chinese garden breakfast disaster day problem staff set cope number guest spent day queue people waiting place seated typically minute wait despite majority table person handling payment billing seating nt guest getting angry complainingthe problem ranged cup hot water coffee plate juice cutlery milk fruit breakfast set expect better service wireless internet included room rate painfully slow stopped working th day guest stay despite assurance desk fixed shortly evening tomorrow working checked night despite daily complaint response request check reduction room rate compensate internet access room rate refund booked standard room internet access cost day overall standard expect novotel use chain regularly desk staff inflexible unhelpful complaint dismissed dealt duty manager breakfast staff genuinely tried helpful written complaint hotel chosen respond draw conclusion hotel think customer'],-1
['another horrible street experience stay car broken lot stolen bad shop neighborhood hotel bell about hop care check wait hour with outside car police come company come by fix our window stay within dallas police man said stay dallas lot more crime stay outside damn city'],-1
return estherea stayed hotel time night time stayed room floor ok quite impressed rebooked stay flight amsterdam time disappointing room stayed ok size noisiest floorboard bad hardly slept guest moving stayed room overlooking internal courtyard fourth floor reception area quite cosy coffee machine breaking staff mixed bag pleasant helpful young lady terribly grumpy man reception make sure check leave people check charged breakfast nt quest meeting complaining grumpy man overcharged hotel totally lost returning,-1
series annoyance review mention hotel minute away schiphol true shuttle close earlier hotel euro cab ride experience hotel series difficulty reservation canceled notice free wifi fact discovered spending minute phone given various nonworking password general lack timely information desk clerk hotel suburban business district convenient useful workday short stay saturday long train ride advance long plane trip nothing series frustration,-1
bad place stayed hotel day dec dec hotel run room smelly dirty staff helpfully alleating breakfast hotel expencive hungry small portion gratefull spent day going miami port seven day cruise beautifull ship freedom sea marseille hotel,-1
['terrible early service stay stayed ocean blue golf resort hotel march c april travel agent booked deluxe package additional night sold fact worth upgrading additional service hotel offering ie or water sport training massage upgrade restaurant etc needle say disappointed disenchanted unhappy stay impression stay arrived thursday afternoon informed hotel staff needed sit elite club room wait help waited minute person working desk arrived hotel pm impression didnce room pm impression deluxe package wouldnce deal waiting private checkin room stay standard arrived following item deluxe package missing item ofruit basketobeer liquoroslipperscix night returned dinner didnce nightly hour turn service hotel staff accommodating didnce special care service disappointed personalized concierge service available concierge person elite club building needed like towel shehe reach windy weather condition trying exchange motorized water sport sailing catamaran wouldnce accommodate towel sent room promised abuelita restaurant service staff extremely slow wait minute menu didnce finally menu arrived staff didnce bring food hour guest food minute ordered dessert waited minute left wasnce served hour room service supposed delivered minute waiting minute waiting pizza called room service staff concerned stated didnce pizza werence notified hungry especially month pregnant awful experience frustration remained looking forward hour spa scheduled manicurepedicure receptionist stated mistake previous appointment minute upset'],-1
['horrible place nt actually stay hotel and booked directly hotel say limited parking available girl actually told easy park street resident neighborhood trains parked around garage night shift parking easily available familiar sf neighborhood doubted booked called later told site parking lot available street number arrived early morning day reservation noticed lot street block away busy median strip type vacant street decided place knowing hour earlier usual night pm cancellation time booked hotel mention concellation date penalty cancelling hotel parking block away called cancel charged credit card for tho know filled floor room night stay definitely more recommend'],-1
['potential great standard service table let badly stayed ocean sand affected lazy incompetent management lazy staff willing badly organised service buffet hopeless getting la carte restaurant poor saw confrontation to staff guest need proper hospitality reservation day nt phone housekeeping towel room despite raising problem tour company choicesignature rep guest with service houskeeping manager stress frustration week week holiday asked moved hotel relocated nd week gran bahia principe tampa punta gran cana hotel stayed enjoyed excellent service happy efficent staff people turn finally relax you enjoy remainder holiday ok bowling double alley hassle timeshare shark plenty large allinclusive resort dom rep mexico east west cuba ocean sandblue recommend know reviewer happy speak'],-1
jules verne bored hotel used fish cannery nt lend remake hotel room nicely furnished modenr nautical theme strangely uncomfortably narrow window tiny factorysized opening make room smaller paid premium view bay checking tiny sliver bay far corner room standing foot leaning backwards view adjacent parking lot calling insisting room change straighton view bay alcatraz limited tiny window given hotel heart wharf noisy late night cacophony tourist hotel staff indifferent point rudeness took valet minute car called ahead minute best room service breakfast marred huge hair eggsthe verdict stay nt mind narrow rom small window indifferent staff noisy environment hotel nice term furnishing amenity balance nothing special night san francisco ok introduce city night,-1
['central nt office book room front rambla room facing rambla castle extremely noisy one clock book room pay of extra charge two sleepless nights nigths'],-1
['paid star received star arrived nov th beautiful sunset expecting becausewe weddingwent desk nope golden desk minimal difficulty strange tucked awaythe morning attended orientation briefing proceeded immediately reservation restaurant got key safe track maintenance person fresh battery minute tell number safe work went code biggieso day came went minimal difficulty trust merelymissing artwork wall room broken shower headthen started fall apart second day went reservation nt list despite receipt withmy managed fit table night returned room set wakeup alarm andchecked new refreshment fridge air conditioningbroke late night realized needed remotethe morning traveled metre according gps thegolden desk asked remote asked ac fixed asked phone fixed day catalina island returned phone work soon learned cleaning lady leaving rear door room unlocked day construction amber area people walked room taken unlocked item easily daily inspection rear door rest week soap dish shower mysteriously disappeared fourth morning supposed wedding reception bride nt decided try cancel restaurant reservation th night reservation night complain old phone working pulled room reservation booked receipt essentially theytold booked room restaurant return daily canceled reservation minute travel lobby area better buffet food night phone workthe fifth day milky way reception complain phone told going finallywell nt exactly possible daily outing attend wishing hotel room service nt run buffet ziplocs food run catch bus minute later wedding festivity day nt afford hour pack unpack assured external phone company coming fix linesthe sixth day wedding day returned closed home drink money miraculously restocked air conditioning possibly sensor rear door shorted caught picture ourtoilet exploded girlfriend thought jet bathtub water tub guessed phonethe afternoon seventh day packed thing vacated room lunch essentially supposed busboy service thiswas impossible carried bag tram threw climbed carried bag lobby tossed desk amazement employee asked nt busboy nt comment cleared issue believe pas employee trip inbound lobby offer assistanceso paid hour room service phone nt access tram number time complain toilet exploded air conditioning broke twice missing artwork closing rear door unlocked day lost reservation despite name problem going restaurant mr sawatsky mr gibson mr griffin ca nt spell time number workingon safe construction area day service nt nt mind noise absence mention cat call girlfriend nice touchbut believe beach awesome really clean great surf beautiful shipwreck mile offshore mimosa ca nt wrong comment criticism critique question welcomeps resort representative asked sure documented happened oh return home door plane froze shut beautiful ending worst resort experience life'],-1
beautiful beach terrible food sister stayed bavaro beach fall paid little night inclusive pleased ground night club beach absolutely beautiful food absolutely awful advertise different restaurant food different namesauce poured literally exact bad salad bar buffet awful food sitting hour fly buzzing snack shop pizza place tasted worse frozen hungry smuggling croissant bar pool morning end ended eating restaurant palace hotel included decent leaving resort option expensive cab ride didnt know anywayalthough great deal resort awful food ruined trip recommend place decide prepared bring plenty food snack plenty imodium,-1
['modern accommodation hotel step beach room being refurbished beautiful modern room great bay view rocky sea great pool area minute beach complaint staff slightly rude website had said refurbished arrived given room nt allowed room open balcony door we let thing enraged receptionist attitude rude message say you sorry on nt ask sort problem insisted got moved make sure'],-1
resort motel resort nothing like web page little worried wife booked trip kid nt little searching look really poor web page kid lunch break large picture motel page nt clear picture likely saw trashed beachsecond different activates kid bored trip large family nt know came maybe gm manager list desk sure nt nothing worst talking speak language worker happen time feeling talking family main problem resort room dirty pool filled bug daughter nt swim day trip ocean swimable wave rough large rock beach area beach lot trashed bottle oh better bring towel visit motel resort usually live entertainment hot tub towel near pool beach desk course continued speak language room rugged floor dirty bug thought room nt desk work couch ripped area called head time roll away bed got used come later rollaway bed room called room suite large motel room finely check come room help bag check took minute called taxi nt credit card nt cash travel check left nt want waste time fighting plan catch drove airport thought atm taxi driver nt say atm till got airport leave wife kid airport drive atm time taxi driver said knew nt atm thought wonder desk knew called acting like resort checking soon great desk agent dealt answered phone tell atm airport thatçé nt anymore upset desk nt care tell important information nt care deal wanted hair nt rude themso final thought resort thinking trip fix problem quickly wo nt happy experience,-1
absolutely dreadful stayed barcelo early july nt disappointed food worst resort vacation mention got ill eating hotdog pizza snack hut room old need remodeling staff overall rude noone really speaks english nt speak spanish nt place inclusive drink basically local beer bad rum drink booked place value worth excursion nice away resort day nt lot discourage going resort barcelo resort punta cana palace bad beach beautiful possibly visit punta cana known upscale resort,-1
['quite mo booked thought good internet rate direct hotel online night checked night later food spa fixed gratuity cost double room cost staff try best nt think service warranted scheduled gratuity forced pay restaurant room service spawhilst hotel fairly decent hotel see image website decidedly feel different actual hotel saw private beach website surprised magazine similar sandpit couple deck chair sad looking cabana pool small chair placed closely spa reasonably sized body face hand treatment shuffle different room defeat purpose relaxing dress undress walk spa room anotheri surprised hotel room bulky old tv nt entertainment movie music demand selection tv similar holiday inn complimentary toiletry limited shampoo conditioner soap lotion bathroom too big bath bubble bath good soak tap sink nt extend long bath sink water went tried wash hand bath gym lift located weird place door bar spa lift hotel nothing rave price for ended pay extra service quite a mo experience expecting hong kong'],0
